region,district id,district name,უბანი,მომაგრებული უბანი,ერთიან სიაში ამომრჩეველთა რაოდენობა,სპეციალურ სიაში ამომრჩეველთა რაოდენობა,აქტივობა 12 საათი,აქტივობა 17 საათი,არჩევნებში მონაწილეთა რაოდენობა,num ballots,ბათილი ბიულეტენები,valid votes,logic check,logic check2,logic check,logic check2,logic check,logic check2,1  “კახა კუკავა – თავისუფალი საქართველო”,4 “ეროვნულ-დემოკრატიული პარტია”,5 “ერთიანი ნაციონალური მოძრაობა-მეტი სარგებელი ხალხს”,9 “სამართლიანი საქართველოსთვის”,10 “გიორგი თარგამაძე–ქრისტიან-დემოკრატიული გაერთიანება”,17 “სახალხო მოძრაობა”,19 “თავისუფლება – ზვიად გამსახურდიას გზა”,23 “ჯონდი ბაღათურია – ქართული დასი”,24 “ახალი მემარჯვენეები”,26 “სახალხო პარტია”,30  “მერაბ კოსტავას საზოგადოება”,35 “მომავალი საქართველო”,36 “საქართველოს მშრომელთა საბჭო”,38 “შალვა ნათელაშვილი – საქართველოს ლეიბორისტული პარტია”,40 “საქართველოს სპორტსმენთა კავშირი”,41 “ბიძინა ივანიშვილი – ქართული ოცნება”
,35,,48,,942,9,267,680,791,,6,,,,,,,,0,0,423,5,21,0,0,0,2,0,0,0,0,50,0,279
,35,,49,,924,13,245,459,577,,24,,,,,,,,4,0,150,2,26,0,1,0,0,0,0,0,0,14,0,349
,35,,50,,1003,9,250,602,659,,5,,,,,,,,0,1,227,0,11,0,0,1,1,0,0,0,0,9,0,404
,35,,51,,598,9,194,308,339,,4,,,,,,,,0,1,78,0,6,0,1,0,0,0,0,0,0,9,0,234
,35,,52,,989,13,52,103,117,,7,,,,,,,,0,0,19,0,3,0,0,0,0,0,0,0,0,1,1,86
,36,,1,,1213,5,302,689,743,,51,,,,,,,,2,1,173,1,13,0,0,0,1,0,0,0,0,10,1,490
,36,,2,,1009,6,316,582,641,,15,,,,,,,,8,1,209,2,7,0,1,0,3,0,0,0,0,5,0,390
,36,,3,,975,5,285,608,653,,12,,,,,,,,3,0,153,0,8,0,0,0,1,0,0,0,0,4,0,472
,36,,4,,1175,8,304,674,787,,9,,,,,,,,4,1,194,0,13,0,0,1,0,0,0,0,0,4,0,560
,36,,5,,899,20,218,520,609,,13,,,,,,,,1,1,170,0,18,0,0,0,1,0,0,0,0,11,1,393
,36,,6,,768,9,237,458,500,,12,,,,,,,,0,0,164,0,10,0,0,0,1,0,1,0,1,11,0,300
,36,,7,,945,10,224,463,505,,18,,,,,,,,0,1,138,1,13,0,0,0,0,0,0,0,0,8,0,326
,36,,8,,982,5,237,486,525,,15,,,,,,,,1,2,155,1,9,0,0,0,1,0,0,0,0,8,0,333
,36,,9,,1371,2,336,759,825,,22,,,,,,,,1,4,246,0,17,2,0,0,3,1,0,0,0,11,0,518
,36,,10,,802,10,261,473,529,,14,,,,,,,,1,0,105,1,15,0,0,0,0,0,0,0,0,4,0,389
,36,,11,,878,7,289,593,634,,10,,,,,,,,1,0,169,0,7,0,0,0,1,0,0,0,0,3,0,443
,36,,12,,283,1,129,174,187,,4,,,,,,,,0,0,114,0,3,0,0,0,0,0,0,0,0,0,0,66
,36,,13,,1416,2,363,897,965,,24,,,,,,,,1,1,242,1,17,1,0,0,0,0,1,1,0,9,0,667
,36,,14,,338,2,91,232,275,,10,,,,,,,,0,0,227,0,2,0,0,0,0,0,0,0,0,2,0,34
,36,,15,,1219,1,360,750,849,,24,,,,,,,,3,2,370,1,10,0,0,1,2,0,0,0,1,6,0,427
,36,,16,,670,3,210,427,477,,19,,,,,,,,8,1,216,0,13,0,1,0,1,0,0,1,0,4,0,213
,36,,17,,549,4,166,307,360,,10,,,,,,,,0,1,267,0,1,0,0,0,0,0,0,0,0,0,0,80
,36,,18,,1580,1,381,973,1138,,36,,,,,,,,1,0,409,7,15,1,0,0,0,0,0,0,2,4,1,662
,36,,19,,857,2,271,554,626,,33,,,,,,,,2,0,207,0,30,0,0,0,5,0,0,0,0,12,1,336
,36,,20,,1425,4,381,939,1082,,27,,,,,,,,4,2,289,2,19,0,0,0,4,0,0,0,1,16,2,716
,36,,21,,573,6,154,389,414,,7,,,,,,,,1,0,154,0,12,0,0,0,0,0,0,0,0,5,0,235
,36,,22,,713,5,297,530,567,,13,,,,,,,,1,1,187,0,7,0,0,0,2,0,0,0,0,2,2,352
,36,,23,,934,10,153,271,287,,12,,,,,,,,1,1,205,0,7,0,0,0,4,0,0,0,1,9,0,46
,36,,24,,177,3,102,114,118,,3,,,,,,,,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,33
,36,,25,,1077,8,257,534,587,,7,,,,,,,,3,0,170,0,15,0,0,1,1,0,0,0,0,2,0,388
,36,,26,,1163,7,345,656,711,,17,,,,,,,,1,2,193,0,25,0,0,0,1,0,0,0,0,10,1,461
,36,,27,,954,10,225,579,624,,8,,,,,,,,6,0,156,1,7,0,0,0,1,0,0,0,0,5,1,439
,36,,28,,777,10,242,473,515,,7,,,,,,,,0,0,124,1,4,0,0,1,0,0,0,0,1,7,0,370
,36,,29,,885,7,284,595,638,,17,,,,,,,,1,1,136,0,4,0,0,0,0,0,0,0,0,7,2,470
,36,,30,,960,10,286,557,651,,10,,,,,,,,0,1,120,0,16,0,0,0,0,0,0,0,0,5,0,497
,37,,1,,1454,14,305,640,759,,21,,,,,,,,2,1,461,0,19,0,0,0,3,0,0,0,1,9,0,242
,37,,2,,1510,11,321,651,759,,25,,,,,,,,1,1,487,1,10,0,0,1,2,0,0,1,0,3,0,227
,37,,3,,1324,7,340,677,795,,17,,,,,,,,0,0,435,0,26,0,0,1,0,0,0,0,1,12,0,302
,37,,4,,1593,10,322,704,806,,17,,,,,,,,2,2,545,0,15,0,1,0,1,0,1,0,0,5,0,215
,37,,5,,1504,2,242,623,743,,20,,,,,,,,1,0,518,0,10,2,0,0,1,1,0,0,0,4,0,186
,37,,6,,1232,7,249,552,662,,15,,,,,,,,2,2,388,3,26,0,0,0,7,0,0,0,0,5,0,213
,37,,7,,741,9,156,356,413,,16,,,,,,,,0,0,284,2,6,0,0,0,2,0,0,0,0,3,0,100
,37,,8,36,1454,105,404,726,1005,,18,,,,,,,,1,0,662,0,23,0,0,0,9,0,0,0,0,12,0,277
,37,,9,,1188,5,402,825,985,,25,,,,,,,,0,0,884,2,11,0,0,0,0,0,0,0,0,6,0,55
,37,,10,,1165,5,317,663,827,,22,,,,,,,,0,0,680,0,15,0,0,0,0,0,0,0,1,7,0,102
,37,,11,,330,5,144,256,282,,5,,,,,,,,1,0,262,1,4,0,0,0,2,0,0,0,0,0,0,7
,37,,12,,1429,2,366,842,967,,26,,,,,,,,1,0,558,5,23,0,0,1,6,0,0,0,0,10,0,337
,37,,13,,427,4,166,274,337,,16,,,,,,,,0,1,232,1,10,1,0,0,1,0,0,0,0,5,0,70
,37,,14,,1105,1,351,725,828,,23,,,,,,,,1,1,467,0,11,0,0,0,3,0,0,0,0,5,0,313
,37,,15,,656,1,288,485,580,,14,,,,,,,,0,0,541,1,4,0,0,0,4,0,0,0,0,0,0,16
,37,,16,,1318,0,0,0,0,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,37,,17,,1052,4,283,582,746,,19,,,,,,,,3,0,509,3,13,2,1,0,6,0,0,0,1,6,0,183
,37,,18,,1200,1,250,678,833,,2,,,,,,,,1,0,786,0,3,0,0,0,0,0,0,0,0,0,0,41
,37,,19,,493,3,174,342,402,,4,,,,,,,,0,1,381,0,2,0,0,0,1,0,0,0,0,0,0,13
,37,,20,,685,4,195,356,450,,6,,,,,,,,3,0,366,0,19,0,0,0,2,0,0,0,1,7,0,42
,37,,21,,1230,4,251,646,814,,27,,,,,,,,4,0,638,2,5,1,0,0,1,0,0,1,0,1,0,134
,37,,22,,1431,4,395,835,978,,11,,,,,,,,1,1,726,0,20,0,0,0,7,0,0,0,0,9,0,203
,37,,23,,807,2,297,512,581,,13,,,,,,,,0,1,412,2,11,0,0,0,1,0,0,0,0,9,0,132
,37,,24,,1011,4,399,602,807,,8,,,,,,,,0,1,758,2,13,0,0,0,9,0,0,0,0,2,0,14
,37,,25,,666,4,228,405,443,,24,,,,,,,,3,0,366,4,7,1,0,0,11,0,0,0,0,1,0,26
,37,,26,,518,4,246,396,449,,5,,,,,,,,0,0,420,0,4,0,0,0,0,0,0,0,0,0,0,20
,37,,27,,1263,3,282,634,814,,45,,,,,,,,1,0,585,1,36,0,0,0,1,0,0,0,0,2,1,142
,37,,28,37,1249,253,507,836,932,,9,,,,,,,,1,1,640,0,13,0,0,0,1,0,1,0,0,2,1,262
,37,,29,,1121,10,201,477,595,,11,,,,,,,,0,0,433,2,11,0,0,0,0,0,0,0,0,7,0,131
,37,,30,,1387,9,310,639,756,,12,,,,,,,,1,1,508,1,23,0,0,0,2,1,0,0,0,8,0,199
,37,,31,,863,12,225,480,560,,11,,,,,,,,1,1,357,0,10,0,0,1,2,0,0,0,0,5,1,171
,37,,32,,722,9,197,348,415,,8,,,,,,,,0,0,263,0,8,0,0,1,2,0,0,0,0,5,0,128
,37,,33,,942,7,319,640,763,,30,,,,,,,,0,0,651,2,5,0,0,0,0,0,0,1,0,5,1,68
,37,,34,,471,5,175,340,378,,11,,,,,,,,3,0,285,1,8,0,0,0,1,0,0,0,0,6,0,63
,37,,35,,866,8,257,475,584,,16,,,,,,,,0,0,380,2,11,0,0,0,4,0,0,0,0,8,0,163
,38,,1,,818,10,220,473,537,,15,,,,,,,,0,0,270,3,25,1,0,0,0,0,0,0,0,5,0,218
,38,,2,,1064,5,300,625,693,,22,,,,,,,,0,0,345,1,13,2,0,0,1,0,0,1,0,3,1,303
,38,,3,,1491,3,331,899,1188,,17,,,,,,,,2,1,1011,1,23,1,0,0,2,0,0,0,0,6,0,123
,38,,4,,892,2,240,533,633,,20,,,,,,,,3,0,421,0,17,0,0,0,1,0,1,0,0,1,0,169
,38,,5,,1095,4,237,564,729,,23,,,,,,,,0,1,423,3,22,0,0,0,5,0,0,1,0,1,0,250
,38,,6,,826,3,217,433,545,,12,,,,,,,,1,0,408,0,7,0,0,0,5,0,0,0,0,10,0,102
,38,,7,,1294,3,285,656,817,,21,,,,,,,,1,1,471,1,5,0,0,0,4,0,1,0,0,5,0,306
,38,,8,,752,6,201,485,530,,12,,,,,,,,0,0,367,2,0,0,0,0,6,0,0,0,0,1,1,139
,38,,9,,889,1,255,450,524,,13,,,,,,,,0,0,348,1,10,0,0,0,1,0,0,0,0,5,0,146
,38,,10,,722,4,164,373,433,,20,,,,,,,,3,0,173,1,10,1,0,0,2,1,0,0,0,3,0,219
,38,,11,,395,1,135,260,287,,13,,,,,,,,7,0,168,1,4,0,0,0,1,0,0,0,0,3,0,90
,38,,12,,1481,4,430,949,1163,,22,,,,,,,,1,3,1008,0,13,0,0,0,1,1,0,0,0,6,0,108
,38,,13,,406,3,145,241,284,,6,,,,,,,,0,0,184,0,11,0,0,0,3,0,0,0,0,2,1,77
,38,,14,,819,1,257,482,551,,20,,,,,,,,0,1,275,1,12,0,0,0,4,1,0,0,0,5,1,231
,38,,15,,674,3,137,375,448,,20,,,,,,,,1,1,274,1,4,0,0,0,0,1,0,1,0,3,0,139
,38,,16,,1366,60,443,958,1131,,16,,,,,,,,0,2,1003,0,9,1,0,0,17,1,0,0,0,4,0,73
,38,,17,,294,3,127,216,227,,7,,,,,,,,2,0,178,0,1,0,0,0,0,0,0,0,0,0,0,39
,39,,18,,397,6,132,260,288,,13,,,,,,,,0,1,151,0,1,0,0,0,1,0,0,0,0,0,0,121
,39,,1,,1500,4,408,921,1071,,20,,,,,,,,2,1,604,3,25,0,0,0,18,0,0,0,0,6,1,390
,39,,2,,260,3,82,157,178,,2,,,,,,,,0,2,128,0,8,0,0,0,4,0,0,0,0,1,1,32
,39,,3,,425,1,119,278,327,,3,,,,,,,,1,1,227,2,14,0,0,0,5,0,0,0,0,2,0,72
,39,,4,,1345,4,292,667,751,,64,,,,,,,,5,3,575,3,3,0,0,0,2,0,0,0,0,1,0,95
,39,,5,,76,3,50,61,62,,1,,,,,,,,2,0,50,0,0,0,0,0,0,0,0,0,0,1,0,8
,39,,6,,84,3,36,65,70,,1,,,,,,,,0,0,55,0,0,0,0,0,4,0,0,0,0,0,0,10
,39,,7,,305,2,115,190,223,,1,,,,,,,,1,1,126,0,5,0,0,0,5,0,0,0,0,14,0,70
,39,,8,,442,2,167,297,349,,6,,,,,,,,1,1,257,0,0,0,0,0,2,0,0,0,0,3,0,71
,39,,9,,423,1,150,312,352,,10,,,,,,,,0,1,202,1,9,0,0,1,2,0,0,0,0,3,0,123
,39,,10,,279,3,98,218,230,,7,,,,,,,,2,0,181,0,1,0,0,0,7,1,0,0,0,2,0,29
,39,,11,,197,29,93,188,199,,2,,,,,,,,0,0,154,1,4,0,0,0,1,0,0,0,0,3,0,34
,39,,12,,280,3,91,207,228,,9,,,,,,,,0,1,166,0,5,0,0,0,0,0,0,1,0,3,0,43
,39,,13,,114,3,51,76,100,,0,,,,,,,,2,0,81,0,2,0,0,0,0,0,0,0,0,0,0,12
,39,,14,,139,3,58,82,89,,3,,,,,,,,0,0,67,3,4,0,0,0,0,0,0,0,0,2,1,9
,39,,15,,361,0,118,261,306,,3,,,,,,,,2,1,234,1,1,0,0,0,17,0,0,0,0,2,0,45
,39,,16,,433,2,126,294,349,,5,,,,,,,,1,1,278,0,7,0,1,0,2,0,0,0,0,1,0,53
,39,,17,,243,3,102,167,180,,4,,,,,,,,1,0,143,0,4,0,0,0,0,0,0,0,0,5,1,22
,39,,18,,384,0,128,238,289,,6,,,,,,,,0,1,198,0,10,0,0,0,4,0,1,0,0,4,0,65
,39,,19,,293,2,100,196,229,,2,,,,,,,,0,1,174,0,9,0,0,0,7,0,0,0,0,3,0,33
,39,,20,,564,1,141,355,446,,27,,,,,,,,0,1,395,1,5,0,0,0,1,0,1,0,0,4,0,10
,39,,21,,222,2,109,162,180,,6,,,,,,,,0,0,153,0,1,0,0,0,4,0,0,0,0,1,0,15
,39,,22,,234,6,84,182,193,,3,,,,,,,,0,0,139,0,3,0,0,0,0,0,0,0,0,0,0,48
,39,,23,,1307,11,333,780,924,,17,,,,,,,,4,1,492,1,16,0,0,0,13,1,0,0,0,12,0,367
,40,,1,,1603,16,315,683,729,,35,,,,,,,,2,3,477,0,11,0,0,0,9,0,0,0,0,1,2,189
,40,,2,,1486,10,272,428,536,,29,,,,,,,,2,0,336,3,2,0,0,0,5,0,0,0,0,0,1,155
,40,,3,,1418,6,178,413,506,,27,,,,,,,,1,2,295,1,7,0,1,0,5,0,1,1,0,0,0,165
,40,,4,,841,8,145,353,430,,21,,,,,,,,0,1,257,1,4,0,0,0,11,0,0,1,0,1,2,131
,40,,5,,994,4,320,580,679,,21,,,,,,,,1,2,572,0,2,0,0,0,5,0,0,0,1,0,1,74
,40,,6,,466,0,162,253,253,,15,,,,,,,,1,1,150,0,1,0,0,0,1,0,0,0,0,0,0,84
,40,,7,,434,4,180,240,325,,0,,,,,,,,0,0,259,1,1,1,0,0,1,0,0,0,0,0,0,62
,40,,8,,314,1,109,140,196,,0,,,,,,,,2,3,170,0,0,0,0,0,0,0,0,1,0,0,0,20
,40,,9,,691,0,196,375,475,,13,,,,,,,,0,0,425,0,3,1,0,0,0,0,0,0,0,0,0,33
,40,,10,,497,2,217,302,334,,11,,,,,,,,0,0,234,2,0,1,0,0,0,0,0,0,0,0,0,86
,40,,11,,358,0,162,211,245,,5,,,,,,,,0,9,199,0,0,0,0,0,0,0,0,0,0,0,0,32
,40,,12,,726,4,140,287,358,,12,,,,,,,,0,1,236,0,1,0,0,0,2,0,0,1,0,0,0,99
,40,,13,,770,4,159,286,334,,7,,,,,,,,0,1,198,3,3,0,0,0,1,2,0,0,0,0,0,119
,40,,14,,521,3,199,253,295,,15,,,,,,,,1,1,207,0,2,1,0,0,0,1,0,0,0,1,0,66
,40,,15,,501,4,85,136,166,,18,,,,,,,,2,0,128,0,2,1,0,0,0,0,0,0,0,0,0,15
,40,,16,,184,187,60,81,86,,6,,,,,,,,0,0,65,1,0,0,0,0,0,0,0,0,0,0,0,14
,40,,17,,680,2,167,256,342,,11,,,,,,,,1,3,126,0,7,0,0,0,1,0,0,0,2,4,0,185
,40,,18,,852,1,119,320,464,,9,,,,,,,,0,1,379,1,6,0,0,0,1,0,0,0,0,0,0,67
,40,,19,,719,0,125,265,359,,5,,,,,,,,0,2,302,0,0,0,0,0,0,0,0,1,0,0,0,49
,40,,20,,332,3,85,120,205,,6,,,,,,,,0,0,132,0,1,0,0,1,0,0,0,0,0,0,0,65
,40,,21,,285,2,100,145,196,,6,,,,,,,,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,39
,40,,22,,244,3,90,142,169,,2,,,,,,,,0,1,120,0,5,0,0,0,0,0,0,0,0,0,0,41
,40,,23,,103,3,43,81,92,,0,,,,,,,,0,1,70,0,3,0,0,0,1,0,0,0,0,1,1,15
,40,,24,,692,10,210,456,516,,15,,,,,,,,0,0,342,0,0,0,0,0,0,0,0,0,0,0,1,157
,40,,25,,1449,5,214,787,882,,36,,,,,,,,0,3,804,2,1,0,0,0,1,0,0,0,0,0,0,35
,40,,26,,450,3,124,290,336,,15,,,,,,,,0,0,194,1,1,0,0,0,2,0,0,2,0,0,0,120
,40,,27,,303,1,148,232,259,,1,,,,,,,,0,0,205,0,2,0,0,0,0,0,0,0,0,0,0,51
,40,,28,,461,4,122,175,189,,4,,,,,,,,2,0,136,2,2,3,0,0,1,0,1,0,0,0,0,38
,40,,29,,471,4,221,292,312,,1,,,,,,,,2,0,298,1,0,0,0,0,5,0,0,0,0,0,0,5
,40,,30,,456,0,164,230,288,,12,,,,,,,,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,41
,40,,31,,859,4,320,528,560,,13,,,,,,,,0,1,534,1,3,1,0,0,0,0,0,0,0,0,0,7
,40,,32,,621,3,180,267,323,,24,,,,,,,,1,0,180,1,0,0,0,0,0,0,0,0,0,0,0,117
,40,,33,,127,127,54,71,74,,6,,,,,,,,0,0,52,0,1,0,0,0,0,0,0,0,0,0,0,15
,40,,34,,1280,2,150,470,530,,21,,,,,,,,0,0,453,2,5,0,2,0,1,0,0,2,1,0,1,41
,40,,35,,1072,3,246,341,445,,16,,,,,,,,1,0,317,1,1,1,0,0,0,0,1,0,0,0,0,106
,40,,36,,420,2,140,274,331,,12,,,,,,,,1,0,284,1,2,0,0,0,0,0,0,0,0,0,0,31
,40,,37,,775,4,173,355,458,,15,,,,,,,,2,1,346,3,1,2,0,0,1,0,0,0,1,0,0,86
,40,,38,,150,3,81,121,130,,1,,,,,,,,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,18
,40,,39,,68,3,33,43,43,,1,,,,,,,,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0,4
,40,,40,,623,47,256,370,422,,7,,,,,,,,0,0,395,0,1,0,0,0,0,0,0,0,0,0,0,19
,40,,41,,52,5,29,39,39,,0,,,,,,,,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,2
,40,,42,,342,1,113,165,233,,7,,,,,,,,0,0,145,0,4,0,0,0,2,0,0,0,1,0,0,74
,40,,43,,404,404,128,134,250,,4,,,,,,,,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,34
,40,,44,,452,2,145,180,228,,10,,,,,,,,1,1,175,1,2,0,0,0,0,0,0,0,0,0,0,38
,40,,45,,441,6,189,232,240,,23,,,,,,,,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,112
,40,,46,,741,1,294,424,599,,33,,,,,,,,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,67
,40,,47,,170,1,77,93,117,,1,,,,,,,,0,0,80,2,3,0,0,0,0,0,0,0,0,0,0,31
,40,,48,,111,1,51,11,68,,1,,,,,,,,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,11
,40,,49,,879,8,120,225,256,,19,,,,,,,,1,0,114,1,0,0,0,0,0,0,0,0,0,0,2,119
,40,,50,,322,3,145,271,294,,7,,,,,,,,0,2,268,0,5,0,0,0,1,0,0,0,1,0,0,10
,40,,51,,380,3,111,199,245,,11,,,,,,,,2,0,152,1,8,0,0,0,0,1,0,0,0,5,0,65
,40,,52,,121,0,78,97,108,,0,,,,,,,,0,0,66,0,11,0,0,0,0,0,0,0,0,0,0,31
,40,,53,,113,4,48,79,91,,0,,,,,,,,0,0,63,0,5,1,1,0,0,0,0,2,0,0,0,19
,40,,54,,238,2,135,195,204,,5,,,,,,,,1,0,166,0,0,0,0,0,0,0,0,0,0,1,0,31
,40,,55,,688,34,213,397,434,,27,,,,,,,,0,4,290,1,3,1,0,0,0,0,0,1,0,1,0,92
,40,,56,,707,3,0,333,376,,10,,,,,,,,0,0,310,0,2,0,0,0,1,0,0,1,0,0,0,52
,40,,57,,125,3,72,100,110,,0,,,,,,,,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,4
,40,,58,,91,4,53,73,80,,2,,,,,,,,0,1,54,1,2,0,0,0,0,0,0,0,0,0,0,20
,40,,59,,894,3,227,375,449,,17,,,,,,,,0,1,304,0,0,0,0,0,2,1,0,1,0,0,0,123
,40,,60,,253,3,95,162,191,,9,,,,,,,,0,0,140,1,6,0,0,0,0,0,0,0,0,1,0,34
,40,,61,,395,4,151,240,267,,6,,,,,,,,2,1,207,3,1,0,0,0,1,0,0,0,0,0,0,46
,40,,62,,1221,4,206,513,559,,22,,,,,,,,3,2,400,2,1,0,1,0,1,0,0,0,0,0,0,127
,40,,63,,562,3,171,271,314,,9,,,,,,,,1,1,229,1,7,0,0,0,0,0,1,0,0,1,0,64
,40,,64,,731,0,179,363,436,,2,,,,,,,,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,15
,40,,65,,439,2,186,255,268,,5,,,,,,,,0,2,199,1,0,1,0,0,0,0,0,0,0,0,0,60
,40,,66,,504,13,89,177,230,,9,,,,,,,,0,0,170,0,0,0,0,0,6,0,0,1,0,0,1,43
,40,,67,,1105,13,176,368,458,,17,,,,,,,,2,0,287,1,1,0,1,1,7,0,0,1,0,0,0,139
,40,,68,,1296,7,208,557,699,,2,,,,,,,,0,0,460,2,1,0,0,0,0,0,0,0,0,0,1,233
,40,,69,,747,7,89,172,188,,12,,,,,,,,1,1,87,2,0,0,0,0,0,0,1,1,0,0,0,83
,40,,70,,994,10,184,370,425,,8,,,,,,,,0,2,268,3,3,0,0,0,12,1,1,2,1,0,0,109
,41,,1,,1553,40,310,645,723,,44,,,,,,,,0,1,487,1,18,0,0,2,7,0,0,1,1,1,0,159
,41,,2,,1702,12,340,673,768,,24,,,,,,,,3,5,475,2,57,2,0,0,12,1,0,0,2,3,1,178
,41,,3,,1391,5,383,750,880,,46,,,,,,,,1,1,539,3,27,0,1,0,21,0,0,0,0,1,0,240
,41,,4,,1605,3,292,709,888,,54,,,,,,,,3,2,653,2,4,0,0,0,8,0,1,2,0,0,0,157
,41,,5,,1018,4,160,515,531,,60,,,,,,,,4,3,313,1,4,0,0,0,5,0,1,2,0,0,0,135
,41,,6,,60,11,22,48,52,,0,,,,,,,,0,0,31,0,2,0,0,0,0,0,0,0,0,0,0,19
,41,,7,,857,3,316,594,658,,11,,,,,,,,2,0,574,1,13,1,0,0,5,0,0,0,0,0,0,51
,41,,8,,429,2,172,320,370,,5,,,,,,,,0,1,345,0,10,0,0,0,2,0,0,0,0,0,0,7
,41,,9,,946,3,362,675,721,,12,,,,,,,,1,0,600,0,0,0,0,0,1,0,0,0,2,0,0,105
,41,,10,,455,8,131,256,294,,15,,,,,,,,2,0,215,3,2,0,1,0,0,2,0,1,0,0,0,53
,41,,11,,512,4,197,317,351,,14,,,,,,,,3,0,270,2,0,0,0,0,9,0,0,0,0,0,0,53
,41,,12,,813,4,169,365,398,,23,,,,,,,,0,0,315,1,2,0,0,0,0,0,0,0,0,0,1,56
,41,,13,,151,6,74,88,90,,7,,,,,,,,1,0,68,0,0,0,0,0,1,0,0,0,0,0,0,13
,41,,14,,338,34,154,266,267,,27,,,,,,,,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,13
,41,,15,,34,2,20,30,32,,0,,,,,,,,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,1
,41,,16,,213,2,87,130,150,,3,,,,,,,,0,0,121,0,0,0,0,0,0,0,0,0,0,0,1,25
,41,,17,,101,4,69,83,83,,5,,,,,,,,1,0,56,0,0,0,0,0,0,0,0,0,0,0,0,21
,41,,18,,1195,4,235,615,683,,59,,,,,,,,1,1,470,0,15,0,1,1,8,0,0,1,0,0,0,126
,41,,19,,488,5,167,349,370,,18,,,,,,,,0,0,277,0,8,0,0,0,3,0,0,0,0,0,1,63
,41,,20,,215,4,109,162,175,,9,,,,,,,,1,0,123,0,3,0,0,0,0,0,0,0,0,0,0,39
,41,,21,,916,7,225,436,469,,45,,,,,,,,2,1,307,1,1,0,0,0,0,1,0,0,0,0,1,103
,41,,22,,430,2,160,329,343,,15,,,,,,,,0,1,275,0,15,0,0,0,4,0,0,0,0,0,1,32
,41,,23,,265,3,77,156,160,,6,,,,,,,,0,0,112,0,1,0,0,0,1,0,0,0,0,0,0,40
,41,,24,,257,3,112,161,176,,10,,,,,,,,1,0,118,1,3,0,0,0,3,1,0,0,0,0,0,39
,41,,25,,1469,2,356,770,909,,28,,,,,,,,0,0,830,3,5,0,0,0,0,0,0,1,0,1,0,38
,41,,26,,830,5,220,439,480,,14,,,,,,,,0,1,429,3,1,0,1,0,1,1,0,1,0,0,0,28
,41,,27,,624,3,227,370,414,,21,,,,,,,,1,0,347,1,0,0,0,0,0,0,0,0,0,0,0,44
,41,,28,,395,4,134,244,257,,18,,,,,,,,0,0,184,1,0,0,0,0,1,0,0,0,0,1,1,51
,41,,29,,178,3,57,91,98,,6,,,,,,,,0,1,51,3,0,0,0,0,0,0,0,0,0,0,0,37
,41,,30,,207,2,78,150,168,,7,,,,,,,,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,30
,41,,31,,54,6,14,37,38,,1,,,,,,,,0,0,28,3,0,0,0,0,1,0,0,0,0,0,0,5
,41,,32,,1317,1,227,508,656,,27,,,,,,,,0,0,514,3,1,0,0,0,0,0,0,0,0,0,0,107
,41,,33,,62,5,15,35,58,,4,,,,,,,,0,0,53,0,0,0,0,0,0,1,0,0,0,0,0,0
,41,,34,,852,5,275,467,502,,47,,,,,,,,0,0,386,1,1,0,0,0,3,0,0,0,0,0,1,63
,41,,35,,849,6,250,435,461,,34,,,,,,,,3,0,339,2,0,0,0,0,0,0,1,0,0,0,1,81
,41,,36,,30,10,29,32,35,,1,,,,,,,,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,9
,43,,1,,1478,10,281,722,841,,21,,,,,,,,2,0,342,0,13,1,0,0,4,0,0,1,1,12,0,443
,43,,2,,1591,58,359,780,911,,18,,,,,,,,2,1,322,1,13,1,0,1,12,1,1,0,0,5,0,533
,43,,3,,75,7,60,72,72,,5,,,,,,,,1,0,37,0,3,0,0,0,0,0,0,0,0,1,0,25
,43,,4,,284,33,130,186,237,,11,,,,,,,,0,0,83,0,4,0,0,0,1,0,0,0,0,0,0,138
,43,,5,,160,1,61,112,117,,3,,,,,,,,0,1,25,0,5,0,0,0,2,0,0,0,0,0,1,80
,43,,6,,73,10,35,62,67,,2,,,,,,,,1,0,19,0,4,0,0,0,0,0,0,0,0,1,0,40
,43,,7,,26,7,24,28,28,,0,,,,,,,,0,0,17,0,3,0,0,0,0,0,0,0,0,0,0,8
,43,,8,,204,3,93,139,150,,12,,,,,,,,1,0,72,1,6,0,0,1,0,0,0,0,0,3,0,54
,43,,9,,248,7,116,131,157,,2,,,,,,,,0,0,65,0,6,0,0,0,2,0,0,0,0,1,0,81
