"id","election_id","district_id","precinct_id","user_id","possible_voters","special_voters","votes_by_1200","votes_by_1700","ballots_signed_for","ballots_available","invalid_ballots_submitted","party_1","party_2","party_3","party_4","party_5","party_6","party_7","party_8","party_9","party_10","party_11","party_12","party_13","party_14","party_15","party_16","party_17","party_18","party_19","party_20","party_21","party_22","party_41","created_at","updated_at","is_valid","is_extra"
"383","1","5","49","31","1241","9","181","410","491","1100","9","0","0","3","3","98","0","0","0","28","5","0","0","0","35","2","0","0","0","0","0","0","0","308","2013-10-27 22:12:31","2013-10-27 22:12:31","NULL","1"
"384","1","5","66","18","1253","9","192","429","500","1100","8","0","0","1","10","100","0","2","1","21","8","3","0","0","47","5","1","0","0","0","0","0","0","293","2013-10-27 22:12:36","2013-10-27 22:12:36","NULL","1"
"385","1","5","49","34","1241","9","181","410","491","1100","9","0","0","3","3","98","0","0","0","28","5","0","0","0","35","2","0","0","0","0","0","0","0","308","2013-10-27 22:12:38","2013-10-27 22:12:38","NULL","1"
"386","1","5","79","26","1307","13","43","121","148","1200","0","0","0","1","1","40","0","0","0","3","1","0","0","0","12","0","0","0","0","0","0","0","0","90","2013-10-27 22:12:41","2013-10-27 22:12:41","NULL","1"
"387","1","5","79","30","1307","13","43","121","148","1200","0","0","0","1","1","40","0","0","0","3","1","0","0","0","12","0","0","0","0","0","0","0","0","90","2013-10-27 22:12:48","2013-10-27 22:12:48","NULL","1"
"388","1","5","79","25","1307","13","43","121","148","1200","0","0","0","1","1","40","0","0","0","3","1","0","0","0","12","0","0","0","0","0","0","0","0","90","2013-10-27 22:12:53","2013-10-27 22:12:53","NULL","1"
"389","1","5","79","22","1307","13","43","121","148","1200","0","0","0","1","1","40","0","0","0","3","1","0","0","0","12","0","0","0","0","0","0","0","0","90","2013-10-27 22:12:59","2013-10-27 22:12:59","NULL","1"
"390","1","5","71","20","1223","8","200","463","552","1100","10","0","0","1","1","6","0","1","0","20","3","1","0","0","64","0","0","0","0","0","0","1","2","332","2013-10-27 22:13:04","2013-10-27 22:13:29","0","0"
"391","1","5","79","27","1307","13","43","121","148","1200","0","0","0","1","1","40","0","0","0","3","1","0","0","0","12","0","0","0","0","0","0","0","0","90","2013-10-27 22:13:15","2013-10-27 22:13:15","NULL","1"
"392","1","5","80","34","1060","12","27","72","87","950","1","0","1","0","0","21","0","0","0","4","0","0","0","0","7","0","0","0","0","0","0","0","0","53","2013-10-27 22:13:17","2013-10-30 08:33:28","1","0"
"393","1","5","78","24","1261","13","35","83","106","1100","1","0","0","0","2","19","0","0","0","5","2","1","0","0","9","2","0","0","0","0","0","0","65","0","2013-10-27 22:13:27","2013-10-27 22:14:07","0","0"
"394","1","5","71","21","1223","8","200","463","552","1100","10","0","0","1","1","116","0","1","0","20","3","1","0","0","64","0","0","0","0","0","0","1","2","332","2013-10-27 22:13:29","2013-10-27 22:13:29","0","0"
"395","1","5","71","36","1223","8","200","463","552","1100","10","0","0","1","1","116","0","1","0","20","3","1","0","0","64","0","0","0","0","0","0","1","2","332","2013-10-27 22:13:30","2013-10-27 22:13:42","0","0"
"396","1","5","80","26","1060","12","27","72","87","950","1","0","1","0","0","21","0","0","0","4","0","0","0","0","7","0","0","0","0","0","0","0","0","53","2013-10-27 22:13:38","2013-10-27 22:13:38","NULL","1"
"397","1","5","71","19","1223","8","200","463","552","100","10","0","0","1","1","116","0","1","0","20","3","1","0","0","64","0","0","0","0","0","0","1","2","332","2013-10-27 22:13:42","2013-10-27 22:13:42","0","0"
"398","1","5","80","30","1060","12","27","72","87","950","1","0","1","0","0","21","0","0","0","4","0","0","0","0","7","0","0","0","0","0","0","0","0","53","2013-10-27 22:13:48","2013-10-27 22:13:48","NULL","1"
"399","1","5","28","35","1492","9","200","560","688","1400","11","0","0","0","3","175","0","2","0","31","1","1","1","0","60","3","0","0","0","0","0","0","1","399","2013-10-27 22:13:50","2013-10-27 22:14:47","1","0"
"400","1","5","79","38","1307","13","43","121","148","1200","0","0","0","1","1","40","0","0","0","3","1","0","0","0","12","0","0","0","0","0","0","0","0","90","2013-10-27 22:13:56","2013-10-27 22:13:56","NULL","1"
"401","1","5","80","31","1060","12","27","72","87","950","1","0","1","0","0","21","0","0","0","4","0","0","0","0","7","0","0","0","0","0","0","0","0","53","2013-10-27 22:13:56","2013-10-27 22:13:56","NULL","1"
"402","1","5","71","32","1223","8","200","463","552","1","10","0","0","1","1","116","0","1","0","20","3","1","0","0","64","0","0","0","0","0","0","1","2","332","2013-10-27 22:13:56","2013-10-27 22:14:33","0","0"
"403","1","5","78","36","1261","13","35","83","106","1100","1","0","0","0","2","19","0","0","0","5","2","1","0","0","9","2","0","0","0","0","0","0","0","65","2013-10-27 22:14:07","2013-10-27 22:14:07","0","0"
"404","1","5","78","28","1261","13","35","83","106","1100","1","0","0","0","2","19","0","0","0","5","2","1","0","0","9","2","0","0","0","0","0","0","0","65","2013-10-27 22:14:13","2013-10-27 22:14:55","1","0"
"405","1","5","80","20","1060","12","27","72","87","950","1","0","1","0","0","21","0","0","0","4","0","0","0","0","7","0","0","0","0","0","0","0","0","53","2013-10-27 22:14:29","2013-10-27 22:14:29","NULL","1"
"406","1","5","71","21","1223","8","200","463","552","1100","10","0","0","1","1","116","0","1","0","20","3","1","0","0","64","0","0","0","0","0","0","1","2","332","2013-10-27 22:14:33","2013-10-27 22:14:33","0","0"
"407","1","5","28","38","1492","9","200","560","688","1400","11","0","0","0","3","175","0","2","0","31","1","1","1","0","60","3","0","0","0","0","0","0","1","399","2013-10-27 22:14:47","2013-10-27 22:14:47","1","0"
"408","1","5","28","36","1492","9","200","560","688","1400","111","0","0","0","3","175","0","2","0","31","1","1","1","0","60","3","0","0","0","0","0","0","1","399","2013-10-27 22:14:51","2013-10-27 22:14:51","NULL","1"
"409","1","5","71","34","1223","8","200","463","552","1100","10","0","0","1","1","1116","0","1","0","20","3","1","0","0","64","0","0","0","0","0","0","1","2","332","2013-10-27 22:14:53","2013-10-27 22:14:55","0","0"
"410","1","5","78","26","1261","13","35","83","106","1100","1","0","0","0","2","19","0","0","0","5","2","1","0","0","9","2","0","0","0","0","0","0","0","65","2013-10-27 22:14:55","2013-10-27 22:14:55","1","0"
"411","1","5","71","24","1223","8","200","463","552","1100","10","0","0","1","1","6","0","1","0","20","3","1","0","0","64","0","0","0","0","0","0","1","2","332","2013-10-27 22:14:55","2013-10-27 22:14:55","0","0"
"412","1","5","78","32","1261","13","35","83","106","1100","1","0","0","0","2","19","0","0","0","5","2","1","0","0","9","2","0","0","0","0","0","0","0","65","2013-10-27 22:14:59","2013-10-27 22:14:59","NULL","1"
"413","1","5","78","30","1261","13","35","83","106","1100","1","0","0","0","2","19","0","0","0","5","2","1","0","0","9","2","0","0","0","0","0","0","0","65","2013-10-27 22:15:00","2013-10-27 22:15:00","NULL","1"
"414","1","5","80","18","1060","12","27","72","87","950","1","0","1","0","0","21","0","0","0","4","0","0","0","0","7","0","0","0","0","0","0","0","0","53","2013-10-27 22:15:02","2013-10-27 22:15:02","NULL","1"
"415","1","5","80","22","12","12","27","72","87","950","1","0","1","0","0","21","0","0","0","4","0","0","0","0","7","0","0","0","0","0","0","0","0","53","2013-10-27 22:15:02","2013-10-27 22:15:02","NULL","1"
"416","1","5","80","25","1060","12","27","72","87","950","1","0","1","0","0","21","0","0","0","4","0","0","0","0","7","0","0","0","0","0","0","0","0","53","2013-10-27 22:15:07","2013-10-27 22:15:07","NULL","1"
"417","1","5","28","31","1492","9","200","560","688","1400","11","0","0","0","3","175","0","2","0","31","1","1","1","0","60","3","0","0","0","0","0","0","1","399","2013-10-27 22:15:08","2013-10-27 22:15:08","NULL","1"
"418","1","5","78","38","1261","13","35","83","106","1100","1","0","0","0","2","19","0","0","0","5","2","1","0","0","9","2","0","0","0","0","0","0","0","65","2013-10-27 22:15:25","2013-10-27 22:15:25","NULL","1"
"419","1","5","78","21","1261","13","35","83","106","1100","1","0","0","0","2","19","0","0","0","5","2","1","0","0","9","2","0","0","0","0","0","0","0","65","2013-10-27 22:15:30","2013-10-27 22:15:30","NULL","1"
"420","1","5","78","36","1261","13","35","83","106","1100","1","0","0","0","2","19","0","0","0","5","2","1","0","0","9","2","0","0","0","0","0","0","0","65","2013-10-27 22:15:31","2013-10-27 22:15:31","NULL","1"
"421","1","5","78","34","1261","13","35","83","106","1100","1","0","0","0","2","19","0","0","0","5","2","1","0","0","9","2","0","0","0","0","0","0","0","65","2013-10-27 22:15:31","2013-10-27 22:15:31","NULL","1"
"422","1","5","78","19","1261","13","35","83","106","1100","1","0","0","0","2","19","0","0","0","5","2","1","0","0","9","2","0","0","0","0","0","0","0","65","2013-10-27 22:15:33","2013-10-27 22:15:33","NULL","1"
"423","1","5","78","35","1261","13","35","83","106","1100","1","0","0","0","2","19","0","0","0","5","2","1","0","0","9","2","0","0","0","0","0","0","0","65","2013-10-27 22:15:52","2013-10-27 22:15:52","NULL","1"
"424","1","5","28","20","1492","9","200","560","688","1400","11","0","0","0","3","175","0","2","0","31","1","1","1","0","60","3","0","0","0","0","0","0","1","399","2013-10-27 22:16:03","2013-10-27 22:16:03","NULL","1"
"425","1","5","26","30","1390","9","228","567","695","1300","16","0","0","0","4","156","1","0","0","30","7","4","0","1","60","3","1","1","0","0","0","0","1","407","2013-10-27 22:16:04","2013-10-27 22:16:23","1","0"
"426","1","6","15","38","115","8","196","445","533","1050","9","0","0","2","4","105","2","0","0","24","7","1","1","0","44","0","1","0","0","0","0","0","0","333","2013-10-27 22:16:05","2013-10-27 22:17:33","0","0"
"427","1","5","80","27","1060","12","27","72","87","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2013-10-27 22:16:17","2013-10-27 22:16:17","NULL","1"
"428","1","5","28","28","1492","9","200","560","688","1400","11","0","0","0","3","175","0","2","0","31","1","1","1","0","60","3","0","0","0","0","0","0","1","399","2013-10-27 22:16:17","2013-10-27 22:16:17","NULL","1"
"429","1","6","35","34","1086","9","140","354","413","1000","5","0","0","2","3","80","0","1","0","15","6","1","0","0","45","1","0","0","0","0","0","0","0","254","2013-10-27 22:16:18","2013-10-27 22:16:30","1","0"
"430","1","5","36","22","1404","6","291","627","784","1300","22","0","3","0","6","164","2","0","1","35","5","4","0","0","58","6","1","0","0","0","0","1","1","475","2013-10-27 22:16:21","2013-10-27 22:17:52","1","0"
"431","1","5","26","31","1390","9","228","567","695","1300","16","0","0","0","4","156","1","0","0","30","7","4","0","1","60","3","1","1","0","0","0","0","1","407","2013-10-27 22:16:23","2013-10-27 22:16:23","1","0"
"432","1","6","35","24","1086","9","140","354","413","1000","5","0","0","2","3","80","0","1","0","15","6","1","0","0","45","1","0","0","0","0","0","0","0","254","2013-10-27 22:16:30","2013-10-27 22:16:30","1","0"
"433","1","6","45","36","901","7","147","359","434","850","6","0","0","4","5","102","0","0","0","23","4","1","0","0","38","0","0","1","0","0","0","0","0","250","2013-10-27 22:16:30","2013-10-27 22:17:11","1","0"
"434","1","6","88","21","1429","8","280","561","675","1300","15","0","0","2","3","135","3","1","1","31","11","0","0","11","46","1","1","0","0","0","0","0","0","424","2013-10-27 22:16:43","2013-10-27 22:18:02","0","0"
"435","1","6","7","30","904","10","163","355","428","800","6","0","0","1","0","72","2","0","0","11","11","0","0","0","60","1","0","0","0","0","0","0","0","263","2013-10-27 22:16:56","2013-10-27 22:19:20","1","0"
"436","1","5","26","34","1390","9","228","567","695","1300","16","0","0","0","4","156","1","0","0","30","7","4","0","1","60","3","1","1","0","0","0","0","1","407","2013-10-27 22:16:58","2013-10-27 22:16:58","NULL","1"
"437","1","6","10","25","1000","9","154","401","477","900","7","0","0","0","5","90","1","0","1","24","2","0","0","0","46","2","0","1","0","1","0","1","0","296","2013-10-27 22:17:00","2013-10-27 22:19:32","1","0"
"438","1","5","71","26","1223","8","200","463","552","1100","10","0","0","1","1","1116","0","1","0","20","3","1","0","0","64","0","0","0","0","0","0","21","2","332","2013-10-27 22:17:04","2013-10-27 22:17:50","0","0"
"439","1","6","45","18","901","7","147","359","434","850","6","0","0","4","5","102","0","0","0","23","4","1","0","0","38","0","0","1","0","0","0","0","0","250","2013-10-27 22:17:11","2013-10-27 22:17:11","1","0"
"440","1","7","30","35","1095","12","136","400","501","1000","9","0","3","2","2","94","1","2","0","19","5","0","0","0","40","1","1","0","0","0","0","0","0","322","2013-10-27 22:17:28","2013-10-27 22:18:53","0","0"
"441","1","6","15","34","1115","8","196","445","533","1050","9","0","0","2","4","105","2","0","0","24","7","1","1","0","44","0","1","0","0","0","0","0","0","333","2013-10-27 22:17:33","2013-10-27 22:17:33","0","0"
"442","1","6","35","22","1086","9","140","354","413","1000","5","0","0","2","3","80","0","1","0","15","6","1","0","0","45","1","0","0","0","0","0","0","0","254","2013-10-27 22:17:43","2013-10-27 22:17:43","NULL","1"
"443","1","6","15","27","1115","8","196","445","533","1050","9","0","0","2","4","105","2","0","0","24","7","1","1","0","44","0","1","0","0","0","0","0","0","333","2013-10-27 22:17:43","2013-10-27 22:18:13","1","0"
"444","1","6","45","21","901","7","147","359","434","850","6","0","0","4","5","102","0","0","0","23","4","1","0","0","38","0","0","1","0","0","0","0","0","250","2013-10-27 22:17:46","2013-10-27 22:17:46","NULL","1"
"445","1","5","71","23","1223","8","200","463","552","1100","10","0","0","1","1","1116","0","1","0","20","3","1","0","0","64","0","0","0","0","0","0","1","2","332","2013-10-27 22:17:50","2013-10-27 22:17:50","0","0"
"446","1","6","116","19","1248","11","35","65","77","1100","0","0","0","0","0","9","0","0","0","3","0","0","0","0","4","0","0","0","0","0","0","0","0","61","2013-10-27 22:17:51","2013-10-27 22:19:21","1","0"
"447","1","5","36","24","1404","6","291","627","784","1300","22","0","3","0","6","164","2","0","1","35","5","4","0","0","58","6","1","0","0","0","0","1","1","475","2013-10-27 22:17:52","2013-10-27 22:17:52","1","0"
"448","1","5","71","20","1223","8","200","463","552","1100","10","0","0","1","1","116","0","1","0","20","3","1","0","0","64","0","0","0","0","0","0","1","2","332","2013-10-27 22:17:54","2013-10-27 22:19:40","0","0"
"449","1","6","88","30","1429","8","280","561","675","1300","15","0","0","2","3","135","3","1","1","31","11","0","0","1","46","1","1","0","0","0","0","0","0","424","2013-10-27 22:18:02","2013-10-27 22:18:02","0","0"
"450","1","5","36","31","1404","6","291","627","784","1300","22","0","3","0","6","164","2","0","1","35","5","4","0","0","58","6","1","0","0","0","0","1","1","475","2013-10-27 22:18:02","2013-10-27 22:18:02","NULL","1"
"451","1","6","15","28","1115","8","196","445","533","1050","9","0","0","2","4","105","2","0","0","24","7","1","1","0","44","0","1","0","0","0","0","0","0","333","2013-10-27 22:18:13","2013-10-27 22:18:13","1","0"
"452","1","6","15","28","1115","8","196","445","533","1050","9","0","0","2","4","105","2","0","0","24","7","1","1","0","44","0","1","0","0","0","0","0","0","333","2013-10-27 22:18:13","2013-10-27 22:18:13","NULL","1"
"453","1","6","15","28","1115","8","196","445","533","1050","9","0","0","2","4","105","2","0","0","24","7","1","1","0","44","0","1","0","0","0","0","0","0","333","2013-10-27 22:18:18","2013-10-27 22:18:18","NULL","1"
"454","1","6","88","34","1429","8","280","561","675","1300","15","0","0","2","3","135","3","1","1","31","11","0","0","1","46","1","1","0","0","0","0","0","0","424","2013-10-27 22:18:21","2013-10-27 22:19:47","1","0"
"455","1","5","36","25","1404","6","291","627","784","1300","22","0","3","0","6","164","2","0","1","35","5","4","0","0","58","6","1","0","0","0","0","1","1","475","2013-10-27 22:18:32","2013-10-27 22:18:32","NULL","1"
"456","1","7","30","34","1095","12","136","400","501","1000","9","0","3","2","2","94","1","2","0","19","5","0","0","0","40","1","0","0","0","0","0","0","0","322","2013-10-27 22:18:53","2013-10-27 22:18:53","0","0"
"457","1","6","15","21","1115","8","196","445","533","1050","9","0","0","2","4","105","2","0","0","24","7","1","1","0","44","0","1","0","0","0","0","0","0","333","2013-10-27 22:19:03","2013-10-27 22:19:03","NULL","1"
"458","1","6","7","19","904","10","163","355","428","800","6","0","0","1","0","72","2","0","0","11","11","0","0","0","60","1","0","0","0","0","0","0","0","263","2013-10-27 22:19:20","2013-10-27 22:19:20","1","0"
"459","1","6","116","34","1248","11","35","65","77","1100","0","0","0","0","0","9","0","0","0","3","0","0","0","0","4","0","0","0","0","0","0","0","0","61","2013-10-27 22:19:21","2013-10-27 22:19:21","1","0"
"460","1","6","15","20","1115","8","196","445","533","1050","9","0","0","2","4","105","2","0","0","24","7","1","1","0","44","0","1","0","0","0","0","0","0","333","2013-10-27 22:19:21","2013-10-27 22:19:21","NULL","1"
"461","1","7","30","30","1095","12","136","400","501","1000","9","0","3","2","2","94","1","2","0","19","5","0","0","0","40","1","1","0","0","0","0","0","0","322","2013-10-27 22:19:32","2013-10-27 22:20:18","1","0"
"462","1","6","10","31","1000","9","154","401","477","900","7","0","0","0","5","90","1","0","1","24","2","0","0","0","46","2","0","1","0","1","0","1","0","296","2013-10-27 22:19:32","2013-10-27 22:19:32","1","0"
"463","1","5","71","22","1223","8","200","463","552","1100","10","0","0","1","1","1116","0","1","0","20","3","41","0","0","64","0","0","0","0","0","0","1","2","332","2013-10-27 22:19:40","2013-10-27 22:19:40","0","0"
"464","1","6","7","23","904","10","163","355","428","800","6","0","0","1","0","72","2","0","0","11","11","0","0","0","60","1","0","0","0","0","0","0","0","263","2013-10-27 22:19:42","2013-10-27 22:19:42","NULL","1"
"465","1","6","15","24","1115","8","196","445","533","1050","9","0","0","2","4","105","2","0","0","24","7","1","1","0","44","0","1","0","0","0","0","0","0","333","2013-10-27 22:19:47","2013-10-27 22:19:47","NULL","1"
"466","1","6","88","25","1429","8","280","561","675","1300","15","0","0","2","3","135","3","1","1","31","11","0","0","1","46","1","1","0","0","0","0","0","0","424","2013-10-27 22:19:47","2013-10-27 22:19:47","1","0"
"467","1","6","10","34","1000","9","154","401","477","900","7","0","0","0","5","90","1","0","1","24","2","0","0","0","46","2","0","1","0","1","0","1","0","296","2013-10-27 22:19:51","2013-10-27 22:19:51","NULL","1"
"468","1","5","36","26","1404","6","291","627","784","1300","22","0","3","0","6","164","2","0","1","35","5","4","0","0","58","6","1","0","0","0","0","1","1","475","2013-10-27 22:20:04","2013-10-27 22:20:04","NULL","1"
"469","1","6","10","35","1000","9","154","401","477","900","7","0","0","0","5","90","1","0","1","24","2","0","0","0","46","2","0","1","0","1","0","1","0","296","2013-10-27 22:20:08","2013-10-27 22:20:08","NULL","1"
"470","1","6","7","21","904","10","163","355","428","800","6","0","0","1","0","72","2","0","0","11","11","0","0","0","60","1","0","0","0","0","0","0","0","263","2013-10-27 22:20:09","2013-10-27 22:20:09","NULL","1"
"471","1","7","30","34","1095","12","136","400","501","1000","9","0","3","2","2","94","1","2","0","19","5","0","0","0","40","1","1","0","0","0","0","0","0","322","2013-10-27 22:20:18","2013-10-27 22:20:18","1","0"
"472","1","5","78","32","1261","13","35","83","106","1100","1","0","0","0","2","19","0","0","0","5","2","1","0","0","9","2","0","0","0","0","0","0","0","65","2013-10-27 22:20:19","2013-10-27 22:20:19","NULL","1"
"473","1","6","88","30","1429","8","280","561","675","1300","15","0","0","2","3","135","3","1","1","31","11","0","0","1","46","1","1","0","0","0","0","0","0","424","2013-10-27 22:20:24","2013-10-27 22:20:24","NULL","1"
"474","1","6","7","27","904","10","163","355","428","800","6","0","0","1","0","72","2","0","0","11","11","0","0","0","60","1","0","0","0","0","0","0","0","263","2013-10-27 22:20:27","2013-10-27 22:20:27","NULL","1"
"475","1","7","30","31","1095","12","136","400","501","1000","9","0","3","2","2","94","1","2","0","19","5","0","0","0","40","1","1","0","0","0","0","0","0","322","2013-10-27 22:20:45","2013-10-27 22:20:45","NULL","1"
"476","1","6","10","19","1000","9","154","401","477","900","7","0","0","0","5","90","1","0","1","24","2","0","0","0","46","2","0","1","0","1","0","1","0","296","2013-10-27 22:20:56","2013-10-27 22:20:56","NULL","1"
"477","1","8","4","34","1241","9","192","564","671","1150","18","0","0","0","12","129","0","0","0","19","5","2","0","2","71","2","3","1","0","0","0","0","1","406","2013-10-27 22:21:00","2013-10-27 22:22:25","1","0"
"478","1","6","7","20","904","10","163","355","428","800","6","0","0","1","0","72","2","0","0","11","11","0","0","0","60","1","0","0","0","0","0","0","0","263","2013-10-27 22:21:04","2013-10-27 22:21:04","NULL","1"
"479","1","7","30","26","1095","12","136","400","501","1000","9","0","3","2","2","94","1","2","0","19","5","0","0","0","40","1","1","0","0","0","0","0","0","322","2013-10-27 22:21:06","2013-10-27 22:21:06","NULL","1"
"480","1","6","88","22","1429","8","280","561","675","1300","15","0","0","2","3","135","3","1","1","31","11","0","0","1","46","1","1","0","0","0","0","0","0","424","2013-10-27 22:21:15","2013-10-27 22:21:15","NULL","1"
"481","1","7","30","21","1095","12","136","400","501","1000","9","0","3","2","2","94","1","2","0","9","5","0","0","0","40","1","1","0","0","0","0","0","0","322","2013-10-27 22:21:17","2013-10-27 22:21:17","NULL","1"
"482","1","7","30","25","1095","12","136","400","501","1000","9","0","3","2","2","94","1","2","0","19","5","0","0","0","40","1","1","0","0","0","0","0","0","322","2013-10-27 22:21:17","2013-10-27 22:21:17","NULL","1"
"483","1","6","88","24","1429","8","280","561","675","1300","15","0","0","2","3","135","3","1","1","31","11","0","0","1","46","1","1","0","0","0","0","0","0","424","2013-10-27 22:21:20","2013-10-27 22:21:20","NULL","1"
"484","1","6","88","24","1429","8","280","561","675","1300","15","0","0","2","3","135","3","1","1","31","11","0","0","1","46","1","1","0","0","0","0","0","0","424","2013-10-27 22:21:34","2013-10-27 22:21:34","NULL","1"
"485","1","7","43","30","927","12","39","102","119","800","3","0","0","0","2","24","0","0","0","1","0","0","0","0","13","0","0","0","0","0","0","0","1","75","2013-10-27 22:21:35","2013-10-27 22:22:17","1","0"
"486","1","7","30","23","1095","12","136","400","501","1000","9","0","3","2","2","94","1","2","0","19","5","0","0","0","40","1","1","0","0","0","0","0","0","322","2013-10-27 22:21:38","2013-10-27 22:21:38","NULL","1"
"487","1","5","59","34","1345","9","230","514","580","1250","9","0","0","1","3","131","0","1","0","26","4","0","0","0","59","2","0","0","0","0","0","0","0","350","2013-10-27 22:21:50","2013-10-27 22:24:00","0","0"
"488","1","7","30","35","1095","12","136","400","501","1000","9","0","3","2","2","94","1","2","0","19","5","0","0","0","40","1","1","0","0","0","0","0","0","322","2013-10-27 22:21:54","2013-10-27 22:21:54","NULL","1"
"489","1","5","71","18","1223","8","200","463","552","1100","10","0","0","1","1","116","0","1","0","20","3","1","0","0","64","0","0","0","0","0","0","1","2","332","2013-10-27 22:21:59","2013-10-27 22:23:18","0","0"
"490","1","6","104","27","893","10","150","378","437","850","9","0","0","2","1","66","0","0","0","15","1","0","0","0","35","3","0","0","0","0","0","0","1","304","2013-10-27 22:22:03","2013-10-27 22:22:45","1","0"
"491","1","6","101","32","1497","7","204","484","563","1400","5","0","0","2","4","89","0","3","0","27","5","2","1","0","59","0","0","0","0","0","0","0","0","366","2013-10-27 22:22:17","2013-10-27 22:23:57","0","0"
"492","1","7","43","34","927","12","39","102","119","800","3","0","0","0","2","24","0","0","0","1","0","0","0","0","13","0","0","0","0","0","0","0","1","75","2013-10-27 22:22:17","2013-10-27 22:22:17","1","0"
"493","1","2","44","31","1291","11","191","595","752","1200","27","0","0","2","6","132","0","0","0","19","7","3","1","0","73","1","5","0","0","0","0","0","2","474","2013-10-27 22:22:25","2013-10-30 06:50:22","1","0"
"494","1","8","4","21","1241","9","192","564","671","1150","18","0","0","0","12","129","0","0","0","19","5","2","0","2","71","2","3","1","0","0","0","0","1","406","2013-10-27 22:22:25","2013-10-27 22:22:25","1","0"
"495","1","6","104","34","893","10","150","378","437","850","9","0","0","2","1","66","0","0","0","15","1","0","0","0","35","3","0","0","0","0","0","0","1","304","2013-10-27 22:22:45","2013-10-27 22:22:45","1","0"
"496","1","8","4","26","1241","9","192","564","671","1150","18","0","0","0","12","129","0","0","0","19","5","2","0","2","71","2","3","1","0","0","0","0","0","406","2013-10-27 22:22:52","2013-10-27 22:22:52","NULL","1"
"497","1","8","4","20","1241","9","192","564","671","1150","18","0","0","0","12","129","0","0","0","19","5","2","0","2","71","2","3","1","0","0","0","0","1","406","2013-10-27 22:22:54","2013-10-27 22:22:54","NULL","1"
"498","1","8","4","22","1241","9","192","564","671","1150","6","0","0","0","12","129","0","0","0","19","5","2","0","2","71","2","3","1","0","0","0","0","0","1","2013-10-27 22:22:58","2013-10-27 22:22:58","NULL","1"
"499","1","7","43","2","927","0","39","102","119","800","3","0","0","0","2","24","0","0","0","1","0","0","0","0","13","0","0","0","0","0","0","0","1","75","2013-10-27 22:22:58","2013-10-27 22:22:58","NULL","1"
"500","1","8","4","24","1241","9","192","564","671","1150","18","0","0","0","12","129","0","0","0","19","5","2","0","2","71","2","3","1","0","0","0","0","1","406","2013-10-27 22:23:01","2013-10-27 22:23:01","NULL","1"
"501","1","6","32","19","1180","11","183","465","543","1050","10","0","1","2","5","134","0","2","0","21","2","4","0","0","51","0","0","0","0","1","0","0","1","309","2013-10-27 22:23:07","2013-10-30 08:39:26","1","0"
"502","1","2","44","29","1291","11","191","595","752","1200","27","0","0","2","6","132","0","0","0","19","7","3","1","0","73","1","5","0","0","0","0","0","2","474","2013-10-27 22:23:08","2013-10-30 06:50:22","1","0"
"503","1","6","15","28","1115","8","196","445","533","1050","9","0","0","2","4","105","2","0","0","24","7","1","1","0","44","0","1","0","0","0","0","0","0","333","2013-10-27 22:23:12","2013-10-27 22:23:12","NULL","1"
"504","1","5","71","34","1223","8","200","463","552","1100","10","0","0","1","1","1116","0","1","0","20","3","1","0","0","64","0","0","0","0","0","0","1","2","332","2013-10-27 22:23:18","2013-10-27 22:23:18","0","0"
"505","1","7","43","18","927","12","39","102","119","800","2","0","0","0","2","24","0","0","0","1","0","0","0","0","13","0","0","0","0","0","0","0","1","75","2013-10-27 22:23:35","2013-10-27 22:23:35","NULL","1"
"506","1","6","101","21","1498","7","204","484","563","1400","5","0","0","2","4","89","0","3","0","27","5","2","1","0","59","0","0","0","0","0","0","0","0","366","2013-10-27 22:23:57","2013-10-27 22:23:57","0","0"
"507","1","6","104","27","893","10","150","378","437","850","9","0","0","2","1","66","0","0","0","15","1","0","0","0","35","3","0","0","0","0","0","0","1","304","2013-10-27 22:23:59","2013-10-27 22:23:59","NULL","1"
"508","1","5","59","35","1345","9","230","514","586","1250","9","0","0","1","3","131","0","1","0","26","4","0","0","0","59","2","0","0","0","0","0","0","0","350","2013-10-27 22:24:00","2013-10-27 22:24:00","0","0"
"509","1","8","4","30","1241","9","192","564","671","1150","18","0","0","0","12","129","0","0","0","19","5","2","0","2","71","2","3","1","0","0","0","0","1","406","2013-10-27 22:24:18","2013-10-27 22:24:18","NULL","1"
"510","1","6","15","28","1115","8","196","445","533","1050","9","0","0","2","4","105","2","0","0","24","7","1","1","0","44","0","1","0","0","0","0","0","0","333","2013-10-27 22:24:23","2013-10-27 22:24:23","NULL","1"
"511","1","5","59","26","1345","9","230","514","580","1250","9","0","0","1","3","131","0","1","0","26","4","0","0","0","59","2","0","0","0","0","0","0","0","350","2013-10-27 22:24:28","2013-10-27 22:24:59","1","0"
"512","1","2","44","2","1291","11","191","595","752","1200","27","0","0","2","6","132","0","0","0","19","7","3","1","0","73","1","5","0","0","0","0","0","2","474","2013-10-27 22:24:34","2013-10-27 22:24:34","NULL","1"
"513","1","6","32","34","1180","11","183","465","543","1050","10","0","1","2","5","134","0","2","0","21","2","4","0","0","51","0","0","0","0","1","0","0","1","309","2013-10-27 22:24:38","2013-10-30 08:39:26","1","0"
