region,district id,district name,უბანი,მომაგრებული უბანი,ერთიან სიაში ამომრჩეველთა რაოდენობა,სპეციალურ სიაში ამომრჩეველთა რაოდენობა,აქტივობა 12 საათი,აქტივობა 17 საათი,არჩევნებში მონაწილეთა რაოდენობა,num ballots,ბათილი ბიულეტენები,valid votes,logic check,logic check2,logic check,logic check2,logic check,logic check2,1,4,5,9,10,17,19,23,24,26,30,35,36,38,40,41,42
,33,,17,,319,7,155,206,220,,13,,,,,,,,0,,142,0,5,,0,,0,,,,0,0,,60,
,33,,18,,1174,0,290,690,807,,22,,,,,,,,0,,481,0,23,,16,,3,,,,1,7,,250,
,33,,19,,1524,5,410,773,854,,38,,,,,,,,0,,348,2,20,,8,,11,,,,0,22,,402,
,33,,20,,1282,1282,339,635,750,,20,,,,,,,,10,,261,5,29,,0,,1,,,,1,21,,398,
,33,,21,,830,4,292,502,552,,13,,,,,,,,3,,150,4,28,,0,,4,,,,0,16,,334,
,33,,22,,446,7,152,260,291,,8,,,,,,,,0,,103,2,13,,0,,1,,,,0,5,,159,
,33,,23,,468,3,140,233,254,,13,,,,,,,,0,,91,0,6,,2,,0,,,,1,0,,141,
,33,,24,,128,9,36,68,71,,3,,,,,,,,0,,37,0,4,,0,,0,,,,1,0,,25,
,33,,25,,1319,2,315,636,801,,27,,,,,,,,6,,281,5,21,,6,,1,,,,0,13,,441,
,33,,26,,1159,3,257,593,732,,37,,,,,,,,3,,291,4,112,,2,,2,,,,1,17,,258,
,33,,27,,1599,6,377,765,927,,19,,,,,,,,1,,295,5,230,,0,,30,,,,0,13,,328,
,33,,28,,1419,8,375,683,845,,33,,,,,,,,1,,250,3,48,,2,,11,,,,1,24,,470,
,33,,29,,1556,3,308,852,1040,,4,,,,,,,,1,,247,1,91,,1,,3,,,,0,25,,667,
,33,,30,,942,6,325,767,788,,4,,,,,,,,0,,370,7,11,,0,,2,,,,0,6,,388,
,33,,31,,1543,4,448,860,994,,47,,,,,,,,17,,382,6,25,,2,,2,,,,0,4,,505,
,33,,34,,1510,8,283,620,777,,23,,,,,,,,9,,243,3,38,,0,,3,,,,0,5,,453,
,33,,35,,661,11,250,410,407,,10,,,,,,,,0,,162,2,9,,0,,0,,,,0,8,,213,
,33,,36,,1286,6,334,619,727,,30,,,,,,,,27,,235,3,31,,3,,3,,,,4,11,,380,
,33,,37,,430,4,180,275,289,,13,,,,,,,,0,,161,3,8,,0,,0,,,,0,8,,95,
,33,,38,,732,10,226,364,426,,10,,,,,,,,5,,221,3,29,,0,,1,,,,1,2,,149,
,33,,39,,226,12,104,156,170,,8,,,,,,,,1,,98,1,10,,1,,0,,,,2,0,,47,
,33,,40,,238,7,131,148,158,,2,,,,,,,,0,,82,2,3,,1,,0,,,,2,1,,63,
,33,,41,,143,7,84,112,112,,6,,,,,,,,1,,61,0,12,,0,,1,,,,0,2,,29,
,35,,1,,1046,9,80,225,318,,7,,,,,,,,2,,9,1,1,,,,1,,,,,,,297,
,35,,2,,1344,11,133,303,347,,11,,,,,,,,8,,10,0,1,,,,5,,,,,,,312,
,35,,3,,1296,12,209,395,469,,9,,,,,,,,3,,18,0,4,,,,1,,,,,,,434,
,35,,4,,1454,8,351,966,1200,,25,,,,,,,,68,,732,9,19,,,,15,,,,,,,331,
,35,,5,,1072,5,268,548,650,,21,,,,,,,,46,,130,4,22,,,,10,,,,,,,415,
,35,,6,,1340,11,318,720,866,,9,,,,,,,,43,,215,2,16,,,,10,,,,,,,571,
,35,,7,,1172,10,315,651,726,,23,,,,,,,,52,,177,2,17,,,,40,,,,,,,415,
,35,,8,,906,10,100,195,232,,6,,,,,,,,3,,12,2,3,,,,4,,,,,,,202,
,35,,9,,1112,10,126,259,338,,4,,,,,,,,5,,12,0,0,,,,3,,,,,,,314,
,35,,10,,1033,0,121,245,288,,6,,,,,,,,2,,6,0,0,,,,1,,,,,,,273,
,35,,11,,1234,11,377,709,807,,20,,,,,,,,38,,167,6,21,,,,4,,,,,,,547,
,35,,12,,924,11,197,416,739,,74,,,,,,,,11,,465,2,47,,,,9,,,,,,,131,
,35,,13,,1491,6,97,242,305,,6,,,,,,,,2,,11,0,2,,,,1,,,,,,,283,
,35,,14,,986,5,270,313,493,,12,,,,,,,,20,,96,3,18,,,,10,,,,,,,334,
,35,,15,,678,4,211,404,446,,19,,,,,,,,44,,181,2,13,,,,2,,,,,,,185,
,35,,16,,1263,7,353,694,771,,88,,,,,,,,20,,410,1,20,,,,4,,,,,,,218,
,35,,17,,1210,9,299,608,706,,24,,,,,,,,6,,186,4,18,,,,3,,,,,,,465,
,35,,18,,1330,28,370,737,877,,49,,,,,,,,28,,183,7,15,,,,13,,,,,,,581,
,35,,19,,1296,9,269,555,653,,27,,,,,,,,9,,160,4,15,,,,11,,,,,,,427,
,35,,20,,1137,12,290,650,741,,21,,,,,,,,24,,182,1,22,,,,11,,,,,,,478,
,35,,21,,941,9,255,530,636,,16,,,,,,,,11,,180,3,14,,,,10,,,,,,,401,
,35,,22,,487,5,225,330,364,,9,,,,,,,,12,,81,1,10,,,,2,,,,,,,249,
,35,,23,,1010,2,220,508,700,,30,,,,,,,,12,,320,4,5,,,,26,,,,,,,301,
,35,,24,,299,5,110,188,207,,14,,,,,,,,36,,108,1,0,,,,5,,,,,,,43,
,35,,25,,727,4,162,362,471,,15,,,,,,,,24,,138,2,12,,,,14,,,,,,,265,
,35,,26,,1097,1,290,654,755,,19,,,,,,,,64,,330,3,9,,,,1,,,,,,,329,
,35,,27,,441,5,169,304,327,,12,,,,,,,,10,,119,0,17,,,,4,,,,,,,165,
,35,,28,,1132,1,295,600,742,,32,,,,,,,,77,,273,1,24,,,,5,,,,,,,330,
,35,,29,53,810,270,196,740,911,,0,,,,,,,,3,,762,6,1,,,,3,,,,,,,132,
,35,,30,,744,4,190,409,446,,24,,,,,,,,14,,160,1,14,,,,3,,,,,,,230,
,35,,31,,436,7,117,246,289,,18,,,,,,,,15,,117,1,7,,,,6,,,,,,,121,
,35,,32,,1182,6,0,0,957,,52,,,,,,,,16,,317,2,29,,,,8,,,,,,,472,
,35,,33,,1321,7,296,731,810,,38,,,,,,,,17,,183,6,40,,,,1,,,,,,,525,
,35,,34,,1039,8,221,565,650,,51,,,,,,,,31,,209,3,5,,,,8,,,,,,,339,
,35,,35,,809,3,242,444,502,,17,,,,,,,,9,,220,4,23,,,,7,,,,,,,221,
,35,,36,,1594,2,423,831,1028,,74,,,,,,,,52,,282,9,31,,,,8,,,,,,,572,
,35,,37,,566,5,177,319,364,,13,,,,,,,,0,,188,6,3,,,,2,,,,,,,152,
,35,,38,,370,8,100,229,242,,11,,,,,,,,8,,144,0,3,,,,3,,,,,,,72,
,35,,39,,457,1,170,285,331,,21,,,,,,,,26,,156,2,8,,,,3,,,,,,,115,
,35,,40,,35,13,22,33,33,,2,,,,,,,,0,,19,0,5,,,,0,,,,,,,7,
,35,,41,,66,8,24,45,51,,3,,,,,,,,1,,31,0,3,,,,0,,,,,,,13,
,35,,42,,1359,10,329,658,814,,47,,,,,,,,80,,151,5,15,,,,3,,,,,,,509,
,35,,43,,1371,9,369,768,878,,34,,,,,,,,49,,189,9,38,,,,7,,,,,,,552,
,35,,44,,940,11,236,500,517,,27,,,,,,,,34,,95,5,10,,,,20,,,,,,,325,
,35,,45,,1132,0,110,240,304,,2,,,,,,,,6,,14,0,3,,,,0,,,,,,,279,
,35,,46,,1021,8,134,273,328,,4,,,,,,,,2,,20,0,6,,,,1,,,,,,,295,
,35,,47,,1157,11,242,555,689,,29,,,,,,,,25,,183,5,25,,,,1,,,,,,,421,
,35,,48,,942,9,267,680,791,,10,,,,,,,,12,,427,38,21,,,,22,,,,,,,256,
,35,,49,,924,13,245,459,577,,28,,,,,,,,31,,157,5,25,,,,9,,,,,,,322,
,35,,50,,1003,9,250,602,662,,15,,,,,,,,19,,228,2,17,,,,7,,,,,,,374,
,35,,51,,598,9,194,308,339,,18,,,,,,,,6,,73,4,8,,,,3,,,,,,,221,
,35,,52,,989,13,50,101,115,,4,,,,,,,,6,,20,0,2,,,,2,,,,,,,81,
,36,,1,,1213,5,302,689,743,,44,,,,,,,,10,,235,,10,,,,3,,,,,15,,424,
,36,,2,,1009,6,316,582,641,,13,,,,,,,,39,,251,,6,,,,3,,,,,5,,323,
,36,,3,,975,5,285,608,653,,12,,,,,,,,13,,182,,7,,,,1,,,,,5,,431,
,36,,4,,1175,8,304,674,787,,7,,,,,,,,36,,241,,11,,,,1,,,,,3,,488,
,36,,5,,899,20,218,520,609,,14,,,,,,,,20,,212,,13,,,,2,,,,,6,,335,
,36,,6,,768,9,237,458,500,,12,,,,,,,,7,,193,,10,,,,2,,,,,4,,272,
,36,,7,,945,10,224,463,505,,21,,,,,,,,12,,152,,8,,,,0,,,,,4,,307,
,36,,8,,982,5,237,486,525,,15,,,,,,,,8,,169,,19,,,,3,,,,,4,,305,
,36,,9,,1371,2,336,759,825,,20,,,,,,,,27,,277,,17,,,,2,,,,,12,,470,
,36,,10,,802,10,261,473,529,,10,,,,,,,,8,,128,,25,,,,0,,,,,2,,354,
,36,,11,,878,7,289,593,634,,3,,,,,,,,4,,180,,6,,,,1,,,,,2,,438,
,36,,12,,283,1,129,174,187,,2,,,,,,,,0,,118,,2,,,,0,,,,,0,,65,
,36,,13,,1416,2,383,897,965,,17,,,,,,,,37,,258,,20,,,,2,,,,,8,,623,
,36,,14,,338,2,91,232,275,,6,,,,,,,,0,,240,,0,,,,0,,,,,2,,27,
,36,,15,,1219,1,360,750,849,,36,,,,,,,,12,,352,,18,,,,3,,,,,5,,422,
,36,,16,,670,3,210,427,477,,19,,,,,,,,67,,233,,8,,,,1,,,,,2,,146,
,36,,17,,549,4,166,307,360,,8,,,,,,,,2,,271,,3,,,,0,,,,,0,,76,
,36,,18,,1580,1,381,973,1138,,34,,,,,,,,3,,439,,13,,,,2,,,,,5,,639,
,36,,19,,857,2,271,554,626,,23,,,,,,,,7,,236,,27,,,,3,,,,,4,,326,
,36,,20,,1425,4,381,939,1082,,23,,,,,,,,9,,323,,19,,,,1,,,,,10,,697,
,36,,21,,573,6,154,389,414,,10,,,,,,,,10,,164,,11,,,,1,,,,,3,,213,
,36,,22,,713,5,297,530,567,,14,,,,,,,,4,,228,,7,,,,2,,,,,2,,309,
,36,,23,,934,10,153,271,287,,14,,,,,,,,2,,208,,7,,,,4,,,,,6,,46,
,36,,24,,177,3,102,114,118,,2,,,,,,,,0,,84,,0,,,,0,,,,,0,,32,
,36,,25,,1077,8,257,350,587,,11,,,,,,,,32,,186,,12,,,,0,,,,,3,,343,
,36,,26,,1163,7,345,656,711,,13,,,,,,,,12,,220,,28,,,,1,,,,,2,,434,
,36,,27,,954,10,225,579,624,,8,,,,,,,,17,,174,,7,,,,4,,,,,6,,408,
,36,,28,,777,10,242,473,515,,8,,,,,,,,5,,171,,4,,,,2,,,,,9,,315,
,36,,29,,885,7,284,595,638,,13,,,,,,,,3,,152,,9,,,,0,,,,,5,,456,
,36,,30,,960,10,286,557,651,,7,,,,,,,,6,,137,,36,,,,1,,,,,4,,459,
,37,,1,,1454,14,305,640,759,,19,,,,,,,,3,,518,,,,,,7,,,,,,,208,
,37,,2,,1510,11,321,651,759,,22,,,,,,,,3,,526,,,,,,5,,,,,,,203,
,37,,3,,1324,7,340,677,795,,33,,,,,,,,8,,502,,,,,,14,,,,,,,236,
,37,,4,,1593,10,322,704,806,,21,,,,,,,,11,,578,,,,,,6,,,,,,,184,
,37,,5,,1504,2,242,623,743,,26,,,,,,,,4,,543,,,,,,4,,,,,,,165,
,37,,6,,1232,7,249,552,662,,18,,,,,,,,17,,435,,,,,,19,,,,,,,173,
,37,,7,,741,9,156,356,413,,17,,,,,,,,1,,297,,,,,,3,,,,,,,95,
,37,,8,36,1454,105,404,726,1005,,19,,,,,,,,11,,745,,,,,,8,,,,,,,217,
,37,,9,,1188,5,402,825,984,,17,,,,,,,,1,,948,,,,,,2,,,,,,,16,
,37,,10,,1165,5,317,663,826,,21,,,,,,,,0,,748,,,,,,0,,,,,,,57,
,37,,11,,330,5,144,256,282,,5,,,,,,,,2,,268,,,,,,2,,,,,,,5,
,37,,12,,1429,2,366,842,967,,46,,,,,,,,8,,578,,,,,,16,,,,,,,319,
,37,,13,,427,4,166,274,337,,12,,,,,,,,1,,251,,,,,,7,,,,,,,66,
,37,,14,,1105,0,351,725,828,,22,,,,,,,,9,,498,,,,,,7,,,,,,,288,
,37,,15,,656,1,288,485,580,,16,,,,,,,,0,,545,,,,,,3,,,,,,,16,
,37,,16,,1318,5,449,903,1019,,20,,,,,,,,4,,848,,,,,,6,,,,,,,140,
,37,,17,,1052,4,283,582,746,,19,,,,,,,,5,,539,,,,,,14,,,,,,,167,
,37,,18,,1200,1,250,678,833,,1,,,,,,,,0,,789,,,,,,2,,,,,,,41,
,37,,19,,493,3,174,342,402,,5,,,,,,,,2,,379,,,,,,1,,,,,,,15,
,37,,20,,685,2,195,356,448,,6,,,,,,,,12,,385,,,,,,12,,,,,,,29,
,37,,21,,1230,4,251,646,814,,24,,,,,,,,3,,653,,,,,,1,,,,,,,133,
,37,,22,,1431,4,395,835,978,,8,,,,,,,,6,,778,,,,,,11,,,,,,,175,
,37,,23,,807,2,297,512,581,,12,,,,,,,,2,,434,,,,,,7,,,,,,,126,
,37,,24,,1011,4,399,602,807,,13,,,,,,,,2,,779,,,,,,5,,,,,,,8,
,37,,25,,666,4,228,405,443,,22,,,,,,,,1,,382,,,,,,10,,,,,,,28,
,37,,26,,518,4,246,396,449,,2,,,,,,,,0,,428,,,,,,0,,,,,,,19,
,37,,27,,1263,3,282,634,814,,24,,,,,,,,2,,625,,,,,,6,,,,,,,157,
,37,,28,37,1249,253,507,836,932,,16,,,,,,,,6,,697,,,,,,5,,,,,,,206,
,37,,29,,1121,10,201,477,595,,11,,,,,,,,4,,452,,,,,,1,,,,,,,123,
,37,,30,,1387,9,310,639,756,,20,,,,,,,,6,,551,,,,,,10,,,,,,,167,
,37,,31,,863,12,225,480,560,,10,,,,,,,,4,,414,,,,,,11,,,,,,,116,
,37,,32,,722,9,197,348,415,,9,,,,,,,,6,,294,,,,,,7,,,,,,,97,
,37,,33,,942,7,319,640,761,,22,,,,,,,,1,,695,,,,,,1,,,,,,,42,
,37,,34,,471,5,175,340,378,,10,,,,,,,,2,,315,,,,,,4,,,,,,,47,
,37,,35,,866,8,257,475,584,,26,,,,,,,,4,,409,,,,,,6,,,,,,,139,
,38,,1,,818,10,220,473,537,,12,,,,,,,,,,322,,,,,,,,,,,,,199,
,38,,2,,1064,5,300,625,693,,45,,,,,,,,,,350,,,,,,,,,,,,,281,
,38,,3,,1491,3,331,899,1188,,51,,,,,,,,,,1058,,,,,,,,,,,,,76,
,38,,4,,892,2,240,533,632,,22,,,,,,,,,,447,,,,,,,,,,,,,163,
,38,,5,,1095,4,237,564,729,,40,,,,,,,,,,441,,,,,,,,,,,,,246,
,38,,6,,826,3,217,433,543,,27,,,,,,,,,,430,,,,,,,,,,,,,86,
,38,,7,,1294,3,285,656,817,,44,,,,,,,,,,496,,,,,,,,,,,,,275,
,38,,8,,752,6,201,485,528,,22,,,,,,,,,,380,,,,,,,,,,,,,124,
,38,,9,,889,1,255,450,524,,22,,,,,,,,,,354,,,,,,,,,,,,,148,
,38,,10,,722,4,164,373,433,,25,,,,,,,,,,188,,,,,,,,,,,,,220,
,38,,11,,395,1,35,260,287,,0,,,,,,,,,,182,,,,,,,,,,,,,94,
,38,,12,,1481,4,430,949,1163,,50,,,,,,,,,,1009,,,,,,,,,,,,,102,
,38,,13,,406,3,145,241,284,,11,,,,,,,,,,187,,,,,,,,,,,,,85,
,38,,14,,819,1,257,482,551,,17,,,,,,,,,,310,,,,,,,,,,,,,224,
,38,,15,,674,3,137,375,445,,29,,,,,,,,,,284,,,,,,,,,,,,,132,
,38,,16,,1366,60,443,958,1131,,41,,,,,,,,,,965,,,,,,,,,,,,,73,
,38,,17,,294,3,127,216,227,,12,,,,,,,,,,181,,,,,,,,,,,,,33,
,39,,18,,397,6,132,260,288,,32,,,,,,,,,,149,,,,,,,,,,,,,107,
,39,,1,,1500,4,408,921,1071,,34,,,,,,,,,,683,,,,,,46,,,,,,,306,
,39,,2,,260,3,82,157,178,,2,,,,,,,,,,140,,,,,,5,,,,,,,31,
,39,,3,,425,1,119,278,327,,9,,,,,,,,,,242,,,,,,5,,,,,,,70,
,39,,4,,1345,4,292,667,751,,51,,,,,,,,,,597,,,,,,5,,,,,,,98,
,39,,5,,76,3,50,61,62,,0,,,,,,,,,,52,,,,,,0,,,,,,,9,
,39,,6,,84,3,36,65,70,,0,,,,,,,,,,58,,,,,,4,,,,,,,7,
,39,,7,,305,2,115,190,223,,12,,,,,,,,,,147,,,,,,7,,,,,,,57,
,39,,8,,442,2,167,297,349,,3,,,,,,,,,,267,,,,,,8,,,,,,,71,
,39,,9,,423,0,150,312,351,,5,,,,,,,,,,195,,,,,,5,,,,,,,146,
,39,,10,,279,3,98,218,230,,7,,,,,,,,,,182,,,,,,8,,,,,,,32,
,39,,11,,197,29,93,188,199,,2,,,,,,,,,,144,,,,,,1,,,,,,,32,
,39,,12,,280,3,91,207,228,,6,,,,,,,,,,179,,,,,,3,,,,,,,39,
,39,,13,,114,3,51,76,100,,1,,,,,,,,,,84,,,,,,0,,,,,,,12,
,39,,14,,139,3,58,82,89,,2,,,,,,,,,,73,,,,,,3,,,,,,,11,
,39,,15,,361,0,118,261,306,,9,,,,,,,,,,238,,,,,,18,,,,,,,41,
,39,,16,,433,2,126,294,349,,14,,,,,,,,,,280,,,,,,5,,,,,,,50,
,39,,17,,243,3,102,167,180,,7,,,,,,,,,,147,,,,,,0,,,,,,,26,
,39,,18,,384,0,128,238,289,,3,,,,,,,,,,211,,,,,,6,,,,,,,69,
,39,,19,,293,2,100,196,229,,5,,,,,,,,,,185,,,,,,7,,,,,,,32,
,39,,20,,564,1,141,355,446,,14,,,,,,,,,,410,,,,,,2,,,,,,,20,
,39,,21,,222,2,109,162,180,,2,,,,,,,,,,171,,,,,,2,,,,,,,5,
,39,,22,,234,6,84,182,193,,5,,,,,,,,,,164,,,,,,0,,,,,,,24,
,39,,23,,1307,11,333,780,924,,14,,,,,,,,,,561,,,,,,53,,,,,,,294,
,40,,1,,1603,16,315,683,729,,38,,,,,,,,1,,501,,4,,,,25,,,,1,,,155,
,40,,2,,1486,10,272,428,536,,20,,,,,,,,3,,336,,2,,,,27,,,,0,,,143,
,40,,3,,1418,6,178,413,506,,32,,,,,,,,2,,305,,9,,,,5,,,,0,,,152,
,40,,4,,841,8,145,353,430,,21,,,,,,,,10,,267,,5,,,,17,,,,0,,,110,
,40,,5,,994,3,320,580,679,,16,,,,,,,,1,,587,,2,,,,6,,,,1,,,64,
,40,,6,,466,0,162,253,253,,9,,,,,,,,0,,154,,1,,,,0,,,,1,,,88,
,40,,7,,434,4,180,240,325,,2,,,,,,,,0,,254,,0,,,,1,,,,0,,,68,
,40,,8,,314,1,109,140,196,,1,,,,,,,,2,,172,,1,,,,0,,,,0,,,20,
,40,,9,,691,2,196,375,475,,14,,,,,,,,0,,439,,3,,,,0,,,,0,,,18,
,40,,10,,497,5,217,302,334,,10,,,,,,,,0,,243,,2,,,,1,,,,0,,,77,
,40,,11,,358,0,162,211,245,,1,,,,,,,,2,,211,,0,,,,0,,,,0,,,31,
,40,,12,,726,4,140,286,358,,11,,,,,,,,0,,244,,2,,,,1,,,,0,,,99,
,40,,13,,770,4,159,286,334,,8,,,,,,,,1,,213,,1,,,,2,,,,0,,,107,
,40,,14,,521,3,199,253,295,,9,,,,,,,,0,,214,,2,,,,1,,,,0,,,67,
,40,,15,,501,4,85,136,166,,12,,,,,,,,1,,133,,1,,,,2,,,,0,,,17,
,40,,16,,184,187,60,81,86,,5,,,,,,,,0,,65,,0,,,,0,,,,0,,,16,
,40,,17,,680,2,167,256,342,,12,,,,,,,,7,,123,,17,,,,1,,,,2,,,180,
,40,,18,,852,1,119,320,464,,14,,,,,,,,1,,377,,1,,,,1,,,,1,,,69,
,40,,19,,719,0,125,265,359,,7,,,,,,,,2,,300,,1,,,,0,,,,0,,,49,
,40,,20,,332,3,85,120,205,,4,,,,,,,,0,,135,,1,,,,0,,,,0,,,65,
,40,,21,,285,2,100,145,196,,8,,,,,,,,0,,151,,0,,,,0,,,,0,,,37,
,40,,22,,244,3,90,142,169,,3,,,,,,,,1,,120,,6,,,,0,,,,0,,,37,
,40,,23,,103,3,43,81,92,,0,,,,,,,,0,,75,,3,,,,0,,,,1,,,13,
,40,,24,,692,10,210,456,516,,17,,,,,,,,4,,342,,1,,,,0,,,,0,,,150,
,40,,25,,1449,5,214,785,882,,29,,,,,,,,1,,818,,1,,,,0,,,,0,,,30,
,40,,26,,450,3,124,290,336,,16,,,,,,,,0,,200,,0,,,,7,,,,1,,,112,
,40,,27,,303,1,148,232,259,,0,,,,,,,,0,,210,,8,,,,0,,,,4,,,37,
,40,,28,,461,4,122,175,189,,4,,,,,,,,2,,137,,5,,,,0,,,,0,,,41,
,40,,29,,471,4,221,292,312,,1,,,,,,,,2,,301,,0,,,,5,,,,0,,,3,
,40,,30,,456,6,164,230,288,,10,,,,,,,,0,,236,,0,,,,0,,,,0,,,41,
,40,,31,,859,4,320,528,560,,20,,,,,,,,0,,528,,3,,,,1,,,,0,,,7,
,40,,32,,621,3,180,266,323,,16,,,,,,,,0,,184,,0,,,,0,,,,0,,,122,
,40,,33,,127,0,54,71,74,,1,,,,,,,,0,,61,,0,,,,0,,,,0,,,12,
,40,,34,,1280,2,150,470,530,,18,,,,,,,,0,,467,,3,,,,1,,,,3,,,38,
,40,,35,,1072,3,245,341,445,,12,,,,,,,,0,,322,,1,,,,0,,,,2,,,106,
,40,,36,,420,2,140,274,331,,11,,,,,,,,0,,291,,3,,,,0,,,,0,,,26,
,40,,37,,775,4,173,355,458,,14,,,,,,,,1,,362,,2,,,,1,,,,2,,,75,
,40,,38,,150,3,81,121,130,,2,,,,,,,,0,,114,,0,,,,0,,,,0,,,14,
,40,,39,,68,3,33,43,43,,2,,,,,,,,0,,35,,2,,,,0,,,,0,,,4,
,40,,40,,623,49,256,370,422,,6,,,,,,,,0,,354,,0,,,,0,,,,0,,,18,
,40,,41,,52,5,29,39,39,,0,,,,,,,,0,,37,,0,,,,0,,,,0,,,2,
,40,,42,,342,1,113,165,233,,7,,,,,,,,3,,154,,13,,,,2,,,,1,,,53,
,40,,43,,404,404,128,234,250,,3,,,,,,,,0,,208,,0,,,,0,,,,0,,,39,
,40,,44,,452,2,145,180,228,,10,,,,,,,,3,,173,,2,,,,0,,,,0,,,40,
,40,,45,,441,6,189,232,240,,11,,,,,,,,0,,105,,1,,,,0,,,,0,,,123,
,40,,46,,741,2,294,424,599,,31,,,,,,,,0,,493,,0,,,,1,,,,0,,,74,
,40,,47,,170,1,77,93,117,,2,,,,,,,,0,,85,,1,,,,0,,,,0,,,29,
,40,,48,,111,1,51,61,68,,1,,,,,,,,0,,56,,0,,,,0,,,,0,,,11,
,40,,49,,879,8,120,225,256,,16,,,,,,,,1,,121,,0,,,,1,,,,0,,,116,
,40,,50,,322,3,145,270,294,,7,,,,,,,,0,,274,,5,,,,0,,,,0,,,8,
,40,,51,,380,3,111,199,245,,11,,,,,,,,4,,147,,23,,,,1,,,,0,,,57,
,40,,52,,121,0,78,97,108,,0,,,,,,,,0,,70,,8,,,,0,,,,0,,,30,
,40,,53,,113,4,48,79,91,,0,,,,,,,,1,,62,,9,,,,0,,,,0,,,19,
,40,,54,,238,2,135,194,204,,5,,,,,,,,1,,166,,3,,,,0,,,,0,,,28,
,40,,55,,688,34,213,397,434,,13,,,,,,,,0,,289,,2,,,,0,,,,2,,,87,
,40,,56,,707,3,205,333,376,,14,,,,,,,,1,,310,,1,,,,3,,,,0,,,44,
,40,,57,,125,2,72,100,110,,0,,,,,,,,0,,105,,0,,,,0,,,,0,,,4,
,40,,58,,91,4,53,72,80,,2,,,,,,,,0,,55,,2,,,,0,,,,0,,,20,
,40,,59,,894,3,227,375,449,,8,,,,,,,,1,,317,,2,,,,1,,,,0,,,120,
,40,,60,,253,3,95,162,191,,6,,,,,,,,0,,141,,8,,,,0,,,,0,,,35,
,40,,61,,395,4,151,240,267,,5,,,,,,,,1,,211,,1,,,,3,,,,0,,,45,
,40,,62,,1221,4,206,513,559,,18,,,,,,,,3,,422,,1,,,,1,,,,0,,,113,
,40,,63,,562,3,171,271,314,,14,,,,,,,,2,,225,,13,,,,0,,,,0,,,60,
,40,,64,,731,0,179,363,436,,8,,,,,,,,0,,410,,2,,,,0,,,,2,,,14,
,40,,65,,439,2,186,254,268,,2,,,,,,,,0,,203,,2,,,,0,,,,1,,,59,
,40,,66,,504,13,89,177,230,,6,,,,,,,,2,,172,,2,,,,10,,,,0,,,38,
,40,,67,,1105,13,176,368,458,,13,,,,,,,,4,,288,,7,,,,13,,,,0,,,128,
,40,,68,,1296,7,208,557,699,,3,,,,,,,,4,,463,,1,,,,2,,,,0,,,226,
,40,,69,,747,7,89,172,188,,11,,,,,,,,3,,88,,2,,,,0,,,,0,,,84,
,40,,70,,994,10,184,370,425,,11,,,,,,,,2,,283,,3,,,,11,,,,1,,,106,
,41,,1,,1553,40,310,645,723,,26,,,,,,,,4,,525,,,,,,12,,,,,,,131,
,41,,2,,1702,12,340,673,768,,14,,,,,,,,15,,549,,,,,,15,,,,,,,170,
,41,,3,,1391,5,383,750,880,,38,,,,,,,,3,,589,,,,,,37,,,,,,,211,
,41,,4,,1605,3,292,709,888,,26,,,,,,,,2,,711,,,,,,8,,,,,,,140,
,41,,5,,1018,4,160,515,531,,36,,,,,,,,5,,358,,,,,,9,,,,,,,121,
,41,,6,,60,11,22,48,52,,1,,,,,,,,0,,35,,,,,,0,,,,,,,16,
,41,,7,,857,3,316,594,658,,7,,,,,,,,0,,597,,,,,,4,,,,,,,49,
,41,,8,,429,2,172,320,370,,10,,,,,,,,5,,349,,,,,,2,,,,,,,4,
,41,,9,,946,3,362,675,721,,7,,,,,,,,0,,612,,,,,,2,,,,,,,100,
,41,,10,,455,8,131,256,294,,12,,,,,,,,2,,221,,,,,,5,,,,,,,50,
,41,,11,,512,4,197,317,351,,10,,,,,,,,1,,289,,,,,,10,,,,,,,40,
,41,,12,,813,4,169,365,398,,11,,,,,,,,1,,326,,,,,,0,,,,,,,60,
,41,,13,,151,6,74,88,90,,7,,,,,,,,1,,70,,,,,,1,,,,,,,11,
,41,,14,,338,34,135,235,267,,18,,,,,,,,4,,205,,,,,,1,,,,,,,8,
,41,,15,,34,2,20,30,32,,0,,,,,,,,0,,30,,,,,,0,,,,,,,1,
,41,,16,,213,2,87,130,150,,2,,,,,,,,0,,121,,,,,,1,,,,,,,26,
,41,,17,,101,4,69,83,83,,3,,,,,,,,0,,59,,,,,,0,,,,,,,20,
,41,,18,,1195,4,235,615,684,,37,,,,,,,,3,,544,,,,,,6,,,,,,,92,
,41,,19,,488,5,167,347,370,,16,,,,,,,,2,,290,,,,,,2,,,,,,,58,
,41,,20,,215,4,109,162,175,,7,,,,,,,,0,,130,,,,,,1,,,,,,,35,
,41,,21,,916,5,225,436,469,,27,,,,,,,,3,,343,,,,,,0,,,,,,,91,
,41,,22,,430,2,160,329,343,,11,,,,,,,,2,,295,,,,,,0,,,,,,,35,
,41,,23,,265,2,77,156,160,,1,,,,,,,,0,,119,,,,,,1,,,,,,,38,
,41,,24,,257,1,112,161,176,,9,,,,,,,,0,,136,,,,,,6,,,,,,,23,
,41,,25,,1469,2,356,770,909,,6,,,,,,,,1,,876,,,,,,1,,,,,,,23,
,41,,26,,830,5,220,439,480,,3,,,,,,,,0,,456,,,,,,0,,,,,,,20,
